month  ;     ME1;     ME2;     ME3;     ME4;     ME5;     ME6;     ME7;     ME8;     ME9;    ME10
1964-03;0.000506;  0.0006;0.001505; 0.00117;0.001689;0.001056;0.000767;0.000967;0.000335;0.000159
1964-04;       0;0.000048;0.000046;0.000019;0.000114;0.000016;0.000009;0.000108;0.000027;0.000083
1964-05;0.000062;0.000002;0.000365;0.000745;0.000199;0.000067;0.000433;0.000372;0.000098; 0.00031
1964-06;0.000135;0.000128;0.000144;0.000164; 0.00009;0.000346; 0.00025;0.000154;0.000222;0.000259
1964-07;0.001399; 0.00063;0.001332;0.000313;0.000328;0.000888;0.000437;0.000454;0.001129;0.000282
1964-08; 0.00002;0.000083;0.000042;0.000292;0.000058;0.000096;0.000045;0.000001;0.000169;0.000172
1964-09; 0.00254; 0.00149;0.000829;0.000961;0.000795;0.000888;0.001318;0.001414;0.000986;0.000773
1964-10;0.000949; 0.00031;0.000114;0.000177;0.000225;0.000702;0.000166;0.000324;0.000071; 0.00004
1964-11;0.000001;0.000008;0.000028;0.000246;       0;0.000066;       0;       0; 0.00001;0.000008
1964-12;0.000306;0.000552;0.000106;0.000005;0.000002;0.000038;0.000014;0.000004;0.000006;0.000058
1965-01;0.006939;0.004356;0.004007;0.003856; 0.00297;0.003376;0.002704;0.002694;0.002098;0.000955
1965-02;0.000986;0.000676;0.001376;0.001689;0.002007;0.000999;0.000745;0.000751; 0.00066;0.000017
1965-03;0.000538;0.000625;0.000128;0.000002;0.000048;0.000014;       0;0.000002;0.000041;0.000234
1965-04; 0.00282;0.001832;0.001239;0.002294;0.002304;0.001225;0.001406;0.001142;0.000767;0.001142
1965-05;0.000004; 0.00021;0.000172;0.000008; 0.00004; 0.00001; 0.00005;0.000074;0.000018;0.000008
1965-06;0.009742;0.009781; 0.00714;0.008245;0.006496;0.006448;0.006162;0.005329;0.003516;0.001584
1965-07;0.000708;0.001136;0.001267;0.001163;0.001096;0.001239;0.000718;0.001362;0.000605;0.000121
1965-08;0.001648;0.002079;0.001673;0.002905; 0.00552;0.002663;0.001592;0.001927;0.001197;0.000595
1965-09;0.000918;0.000497;0.000697;0.002362; 0.00126;0.001116;0.000858;0.000986;0.000818;0.001043
1965-10; 0.00648;0.004382;0.003387;0.003636;0.003192;0.002294;0.001384;0.001689;0.001116;0.000475
1965-11;0.005127;0.001706;0.000864;0.003856;0.002862;0.001444;0.001232;0.000999;0.000303;0.000154
1965-12;0.002735;0.001529;0.002061;0.002704;0.000502;0.000967;0.000942;0.000256;0.000335;0.000044
1966-01;0.007413;0.004422;0.004045;0.002642; 0.00184;0.001689;0.000615;0.001267;0.000773;0.000021
1966-02;0.002981;0.001689;0.001303;0.000524;0.000676;0.000557;  0.0001;0.000008;0.000085;0.000361
1966-03;0.000013;0.000488;0.000936;0.000156;0.000692;0.001109;0.000847;0.000219;0.000035;0.000615
1966-04;0.004844;0.003306;0.006022;0.002294;0.001384;0.001429;0.001109;  0.0009;0.000458;0.000357
1966-05;0.016744;0.008987;0.009101; 0.00994;0.008064;0.005837;0.005027;0.003844;0.003069;0.001624
1966-06;0.000003;0.000104;0.000037;       0;0.000007;0.000034;0.000077;0.000125;0.000016;0.000317
1966-07;0.000416;0.000202;0.000117;0.000586;0.000072;0.000094;0.000196; 0.00032;0.000074;0.000161
1966-08;0.013783;0.008949; 0.01286;    0.01;0.008742;0.007726;0.008391;0.006773;0.006691;0.004529
1966-09;0.000552; 0.00024;0.000286;0.000196;0.000146; 0.00032;0.000123;0.000161;0.000193;0.000004
1966-10;0.002777;0.000724;0.000022;0.000256;0.000079;0.000484;0.000072;0.001253; 0.00256;0.002916
1966-11;0.001772;0.003047;0.001204;0.002162;0.002642;0.001211; 0.00326;0.000729;  0.0004;0.000083
1966-12;0.000272;0.000437; 0.00066;0.000353;0.000529;0.000335;0.000566;0.000666;0.000462;0.000026
1967-01;0.042395;0.027093;0.035269;0.031471;0.017371;0.020564;0.012012;0.008299;0.006989;0.004914
1967-02;0.004303;0.002237;0.000858;0.000992;0.000384;0.000123;0.000246;0.000023;0.000096;0.000067
1967-03;0.004638; 0.00461;0.005069;0.004706;0.002852;0.003341;0.002862;0.002652;0.001971;0.001467
1967-04; 0.00247;0.001656;0.001544;0.001369;0.001673;0.001849;0.001616; 0.00243; 0.00079;0.001998
