month  ;     ME1;     ME2;     ME3;     ME4;     ME5;     ME6;     ME7;     ME8;     ME9;    ME10
1961-10;0.091996;0.126374;0.093566;0.121476;0.101577;0.096334;0.114548;0.112982;0.084507;0.056640
1961-11;0.121298;0.149449;0.135900;0.129426;0.114442;0.103865;0.109676;0.055066;0.039420;0.041458
1961-12;0.076193;0.115833;0.115037;0.115624;0.102182;0.077325;0.109704;0.104129;0.089290;0.094683
1962-01;0.232402;0.123721;0.157798;0.153953;0.068468;0.097202;0.050238;0.053031;0.044407;0.018780
1962-02;0.400000;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667
1962-03;0.000000;0.000000;0.000000;0.000000;0.000000;0.088567;0.181710;0.267424;0.202353;0.259947
1962-04;0.000000;0.000000;0.000000;0.063963;0.012353;0.106064;0.139132;0.162679;0.200288;0.315520
1962-05;0.235951;0.124814;0.120677;0.130461;0.085264;0.097977;0.033964;0.084291;0.075207;0.011396
1962-06;0.000000;0.000000;0.000000;0.000000;0.000000;0.153436;0.311767;0.193505;0.140069;0.201224
1962-07;0.000000;0.000000;0.000000;0.090966;0.126874;0.153163;0.134665;0.144386;0.157516;0.192430
1962-08;0.092392;0.074997;0.122280;0.141963;0.117250;0.129990;0.086356;0.099045;0.071723;0.064002
1962-09;0.163698;0.133959;0.167889;0.108253;0.118958;0.071517;0.084482;0.045357;0.043273;0.062614
1962-10;0.337691;0.325005;0.118759;0.039125;0.131354;0.000000;0.048066;0.000000;0.000000;0.000000
1962-11;0.066667;0.066667;0.066667;0.066667;0.066667;0.066667;0.400000;0.066667;0.066667;0.066667
1962-12;0.047765;0.072208;0.083715;0.149239;0.124414;0.151941;0.089717;0.106691;0.105380;0.068930
1963-01;0.384670;0.150436;0.203649;0.148215;0.079414;0.018073;0.011393;0.004150;0.000000;0.000000
1963-02;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000;0.100000
1963-03;0.186076;0.000000;0.000000;0.000000;0.097657;0.021608;0.188362;0.014693;0.230641;0.260963
1963-04;0.066212;0.034171;0.109262;0.137039;0.113638;0.120003;0.088417;0.126876;0.113883;0.090500
1963-05;0.340160;0.207674;0.167233;0.000000;0.033292;0.000000;0.000000;0.039744;0.080375;0.131522
1963-06;0.301679;0.180131;0.000000;0.000000;0.069065;0.019444;0.130105;0.000000;0.125218;0.174359
1963-07;0.095660;0.049631;0.045018;0.073098;0.095268;0.128966;0.115267;0.109821;0.160057;0.127214
1963-08;0.104186;0.139095;0.098308;0.127130;0.079082;0.111783;0.084187;0.108334;0.084723;0.063171
1963-09;0.052613;0.062971;0.115641;0.122200;0.114272;0.125488;0.104840;0.105334;0.100712;0.095930
1963-10;0.148698;0.161559;0.122090;0.100888;0.114960;0.079867;0.077657;0.064317;0.080032;0.049932
1963-11;0.157395;0.257264;0.145188;0.142367;0.098980;0.088446;0.020723;0.063005;0.026632;0.000000
1963-12;0.040365;0.000000;0.000000;0.000000;0.000000;0.000000;0.170175;0.057402;0.332058;0.400000
1964-01;0.120875;0.122334;0.085588;0.124559;0.114841;0.108201;0.087802;0.106043;0.083904;0.045853
1964-02;0.400000;0.400000;0.000000;0.000000;0.096537;0.000000;0.000000;0.000000;0.000000;0.103463
1964-03;0.286233;0.211747;0.080900;0.103431;0.000000;0.038989;0.000000;0.000000;0.114137;0.164563
1964-04;0.000000;0.000000;0.000000;0.043346;0.030870;0.000000;0.263733;0.287245;0.242711;0.132095
1964-05;0.144525;0.094182;0.054652;0.105208;0.135641;0.086220;0.090146;0.122200;0.087526;0.079700
1964-06;0.000000;0.000000;0.000000;0.000000;0.040232;0.131261;0.295673;0.000000;0.132834;0.400000
1964-07;0.151242;0.076691;0.041160;0.101701;0.057532;0.048259;0.132395;0.117393;0.147697;0.125931
1964-08;0.182337;0.105362;0.091436;0.056599;0.072073;0.105432;0.090668;0.075019;0.133993;0.087082
1964-09;0.172915;0.015830;0.000000;0.000000;0.000000;0.000000;0.193320;0.000000;0.217935;0.400000
1964-10;0.103190;0.096799;0.041601;0.114067;0.111651;0.094408;0.130398;0.127498;0.076236;0.104151
1964-11;0.094081;0.088966;0.050667;0.108943;0.094607;0.108417;0.128499;0.115025;0.114163;0.096632
1964-12;0.086609;0.118951;0.105597;0.146664;0.117838;0.093060;0.098281;0.095393;0.059795;0.077813
1965-01;0.400000;0.229876;0.000000;0.000000;0.000000;0.000000;0.083540;0.000000;0.020396;0.266188
1965-02;0.112052;0.051998;0.076512;0.154145;0.073996;0.092860;0.115751;0.110367;0.115023;0.097295
1965-03;0.158786;0.102918;0.120792;0.093867;0.074675;0.123845;0.080305;0.097306;0.088525;0.058981
1965-04;0.371061;0.166667;0.104751;0.000000;0.008022;0.013314;0.098002;0.072481;0.066326;0.099376
1965-05;0.004637;0.000000;0.000000;0.000000;0.049139;0.025903;0.202513;0.213906;0.151554;0.352347
1965-06;0.105689;0.084400;0.070936;0.102521;0.087186;0.100466;0.104148;0.106677;0.121241;0.116736
1965-07;0.172192;0.104525;0.108899;0.144829;0.113341;0.147661;0.075700;0.071723;0.061129;0.000000
