month,y_true,y_pred,decile
1951-10,-0.0139,0.0258923418489137,ME1
1951-10,-0.0236,-0.0104319770228093,ME10
1951-10,-0.0299,0.020904057907128,ME2
1951-10,-0.0242,0.003658586472313,ME3
1951-10,-0.0324,-0.0012993723537314,ME4
1951-10,-0.0174,-0.0001648726145672,ME5
1951-10,-0.0268,-0.0106733615207655,ME6
1951-10,-0.0285,-0.0110453570559982,ME7
1951-10,-0.0235,-0.0132217015715581,ME8
1951-10,-0.0227,-0.0114332531471638,ME9
1951-11,-0.0113999999999999,0.0216221460574747,ME1
1951-11,0.0040999999999999,0.0017054844332267,ME10
1951-11,-0.0022,0.0070512624903868,ME2
1951-11,0.0067,-0.0107499366374639,ME3
1951-11,0.0032,-0.00975736292878,ME4
1951-11,0.0085,-0.0054241984499787,ME5
1951-11,0.0118,-0.0111750693400181,ME6
1951-11,0.0229,-0.0009144860565273,ME7
1951-11,0.0129,-0.0015280835070813,ME8
1951-11,0.0108,-0.0003738873203582,ME9
1951-12,-0.002,-0.0026709015566491,ME1
1951-12,0.0424,0.0164831890098469,ME10
1951-12,0.0069999999999999,-0.0087819445395238,ME2
1951-12,0.0021,-0.0151047965185694,ME3
1951-12,0.0169,-0.001384044469247,ME4
1951-12,0.0078,-0.0024991899618317,ME5
1951-12,0.0066,0.0014691757129197,ME6
1951-12,0.0242,0.005071227179362,ME7
1951-12,0.0208,0.0089450655618473,ME8
1951-12,0.0275,0.0092893749931154,ME9
1952-01,0.0185,0.0164009574443685,ME1
1952-01,0.0152,0.0129794430925815,ME10
1952-01,0.0134,0.0095099056989907,ME2
1952-01,0.0192,0.0045541208089907,ME3
1952-01,0.0176,0.0119627713362474,ME4
1952-01,0.0144999999999999,0.0033311142365544,ME5
1952-01,0.0157,0.0077651814129382,ME6
1952-01,0.0149,0.0094237854410837,ME7
1952-01,0.0183,0.0119891786024428,ME8
1952-01,0.0202,0.0108428908278024,ME9
1952-02,-0.0313,0.0150609593846141,ME1
1952-02,-0.0278,-0.0052489873774885,ME10
1952-02,-0.0281,-0.0044961773872119,ME2
1952-02,-0.0194,-0.0086640708295584,ME3
